	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
10	Lena's Soul Food Restaurant	6403 Foothill Blvd,Oakland,CA,94605	Soul Food,Southern,Cajun/Creole	$11-30	3.5	675	Closed	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	Yes	Free	Yes	Private Lot	Yes	Yes	No	No	Yes
11	Nido	444 Oak St,Oakland,CA,94607	Mexican,Cocktail Bars	$11-30	4.0	807	Closed	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 9:00 pm	Yes	Free	Yes	Street	Yes	Yes	Yes	Yes	Yes
12	Farmhouse Kitchen Thai Cuisine	336 Water St,Oakland,CA,94607	Thai	$11-30	4.0	920	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 10:00 pm	12:00 pm - 10:00 pm	12:00 pm - 9:00 pm	Yes	Free	Yes	Valet, Garage, Validated	NULL	Yes	No	NULL	Yes
13	Portal Oakland	1611 2nd Ave,Oakland,CA,94606	American (New),Breakfast & Brunch,Burgers	$11-30	4.0	1256	Closed	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	11:00 am - 10:30 pm	10:00 am - 10:30 pm	10:00 am - 9:30 pm	No	No	No	Street	Yes	Yes	No	No	Yes
14	Ohgane Korean Restaurant	3915 Broadway,Oakland,CA,94611	Korean,Barbeque	$11-30	4.0	2073	11:00 am - 1:30 am	11:00 am - 1:30 am	11:00 am - 1:30 am	11:00 am - 1:30 am	11:00 am - 1:30 am	11:00 am - 1:30 am	11:00 am - 9:30 pm	Yes	No	Yes	Private Lot	NULL	Yes	No	No	Yes
15	Blind Tiger	2600 Telegraph Ave,Ste B,Oakland,CA,94612	Asian Fusion,Cocktail Bars,Tapas/Small Plates	$11-30	4.0	921	5:00 pm - 11:00 pm	5:00 pm - 11:00 pm	5:00 pm - 11:00 pm	5:00 pm - 12:00 am	5:00 pm - 2:00 am	5:00 pm - 2:00 am	5:00 pm - 11:00 pm	No	No	Yes	Street, Private Lot	Yes	Yes	No	No	Yes
16	Belly	1901 San Pablo Ave,Oakland,CA,94612	Burgers,Mexican,Asian Fusion	$11-30	4.0	1658	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	12:00 pm - 9:00 pm	Closed	No	No	No	Street	NULL	Yes	Yes	Yes	Yes
17	Mägo	3762 Piedmont Ave,Oakland,CA,94611	Cocktail Bars,American (New)	$31-60	4.5	101	11:00 am - 2:00 pm,5:30 pm - 9:30 pm	11:00 am - 2:00 pm,5:30 pm - 9:30 pm	11:00 am - 2:00 pm,5:30 pm - 9:30 pm	11:00 am - 2:00 pm,5:30 pm - 9:30 pm	11:00 am - 2:00 pm,5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	Closed	No	Free	Yes	Garage, Street	Yes	Yes	No	NULL	No
18	Hancook	4315 Telegraph Ave,Oakland,CA,94609	Korean,Barbeque,Hot Pot	$11-30	4.5	608	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 12:00 am	11:00 am - 12:00 am	11:00 am - 10:00 pm	Yes	Free	Yes	Street, Private Lot	NULL	Yes	No	No	Yes
19	Champa Garden	2102 8th Ave,Oakland,CA,94606	Thai,Laotian	$11-30	4.0	1974	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	Yes	No	Yes	Street	Yes	Yes	No	No	Yes
20	Fentons Creamery	4226 Piedmont Ave,Oakland,CA,94611	Ice Cream & Frozen Yogurt,American (Traditional),Desserts	$11-30	4.0	4571	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	9:00 am - 12:00 am	9:00 am - 12:00 am	9:00 am - 11:00 pm	No	No	Yes	Street, Private Lot	NULL	Yes	No	No	Yes
21	A+ Burger	6228 Telegraph Ave,Oakland,CA,94609	Burgers	$11-30	4.5	344	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	11:30 am - 9:30 pm	Yes	Free	Yes	Street, Private Lot	Yes	Yes	Yes	NULL	Yes
22	Cambodian Street Food	2045 Foothill Blvd,Oakland,CA,94606			4.5	110	11:00 am - 7:00 pm	Closed	11:00 am - 7:00 pm	11:00 am - 7:00 pm	11:00 am - 7:00 pm	11:00 am - 7:00 pm	11:00 am - 5:00 pm	No	Free	No	Street	NULL	No	No	No	Yes
23	Cholita Linda	4923 Telegraph Ave,Oakland,CA,94609	Latin American,Sandwiches,Tacos	$11-30	4.5	1598	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	Yes	No	No	Garage, Street, Private Lot	Yes	Yes	No	Yes	Yes
24	Almond & Oak	3311 Grand Ave,Oakland,CA,94610	American (New),Cocktail Bars	$31-60	4.0	74	Closed	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:30 pm - 10:00 pm	10:00 am - 2:00 pm,5:30 pm - 10:00 pm	10:00 am - 2:00 pm,5:30 pm - 10:00 pm	NULL	NULL	Yes	Street	NULL	Yes	NULL	NULL	NULL
25	Southern Cafe	2000 Macarthur Blvd,Oakland,CA,94602	Southern	$11-30	4.0	529	Closed	Closed	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	1:00 pm - 8:00 pm	No	No	Yes	Street	Yes	Yes	No	No	Yes
26	Pucquio	5337 College Ave,Oakland,CA,94618	Peruvian	$31-60	4.0	260	Closed	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	Closed	Yes	No	Yes	Street	NULL	Yes	No	NULL	Yes
27	Vegan Mob	500 Lake Park Ave,Oakland,CA,94610	Barbeque,Soul Food,Vegan	$11-30	4.0	230	Closed	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	NULL	No	No	Street, Private Lot	NULL	Yes	Yes	NULL	Yes
28	Saucy Oakland	3932 Telegraph Ave,Oakland,CA,94609	Pan Asian,Asian Fusion	$11-30	4.5	49	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	Closed	Yes	No	Yes	Street	Yes	Yes	Yes	Yes	Yes
29	Lake Chalet Seafood Bar & Grill	1520 Lakeside Dr,Oakland,CA,94612	Seafood,American (New),Breakfast & Brunch	$11-30	3.0	2618	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 10:00 pm	No	No	Yes	Valet, Street, Private Lot	Yes	Yes	No	No	Yes
30	Bakesale Betty	5098 Telegraph Ave,Oakland,CA,94609	Bakeries,Sandwiches,American (Traditional)	$11-30	4.0	4219	Closed	11:00 am - 2:00 pm	11:00 am - 2:00 pm	11:00 am - 2:00 pm	11:00 am - 2:00 pm	11:00 am - 2:00 pm	Closed	No	No	No	Street, Private Lot	NULL	Yes	Yes	Yes	Yes
31	Noodle Theory	6099 Claremont Ave,Oakland,CA,94618	Ramen,Noodles,Pan Asian	$11-30	4.0	1200	11:30 am - 2:30 pm,5:00 pm - 9:30 pm	11:30 am - 2:30 pm,5:00 pm - 9:30 pm	11:30 am - 2:30 pm,5:00 pm - 9:30 pm	11:30 am - 2:30 pm,5:00 pm - 9:30 pm	11:30 am - 2:30 pm,5:00 pm - 9:30 pm	11:30 am - 2:30 pm,5:00 pm - 9:30 pm	11:30 am - 2:30 pm,5:00 pm - 9:30 pm	No	No	No	Street	Yes	Yes	No	Yes	Yes
32	Eve's Waterfront	15 Embarcadero W,Oakland,CA,94607	Seafood,Venues & Event Spaces	$11-30	3.0	345	Closed	Closed	Closed	Closed	Closed	11:00 am - 4:00 pm	10:00 am - 2:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
33	Pho King	207 E18 St,Oakland,CA,94606	Vietnamese	Under $10	4.0	621	9:00 am - 8:00 pm	Closed	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 6:00 pm	No	No	No	Street, Private Lot	NULL	Yes	Yes	No	Yes
34	Lovely's	3758 Piedmont Ave,The Lodge,Oakland,CA,94611	Burgers,Diners	$11-30	4.5	37								No	No	No	Street	NULL	No	NULL	NULL	Yes
35	Soba Ichi	2311 Magnolia St,Ste A,Oakland,CA,94607	Noodles,Izakaya	$11-30	4.0	215	Closed	Closed	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 9:00 pm	No	No	Yes	Street	NULL	Yes	No	No	No
36	Lo Coco's	4270 Piedmont Ave,Oakland,CA,94611	Italian,Pizza	$11-30	4.0	703	Closed	Closed	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	4:00 pm - 10:00 pm	4:00 pm - 10:00 pm	4:00 pm - 9:30 pm	No	No	No	Street	NULL	Yes	No	No	Yes
37	Miss Ollie's	901 Washington St,Oakland,CA,94607	Caribbean	$11-30	3.5	655	Closed	11:30 am - 3:00 pm,5:30 pm - 9:00 pm	11:30 am - 3:00 pm,5:30 pm - 9:00 pm	11:30 am - 3:00 pm,5:30 pm - 9:00 pm	11:30 am - 3:00 pm,5:30 pm - 9:00 pm	12:00 pm - 3:00 pm,5:30 pm - 10:00 pm	Closed	No	No	Yes	Street	NULL	Yes	No	NULL	Yes
38	Home of Chicken and Waffles	444 Embarcadero W,Oakland,CA,94607	Soul Food,Waffles,Bars	$11-30	3.5	3180	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 4:00 am	11:00 am - 4:00 am	10:00 am - 12:00 am	No	No	Yes	Street, Validated	NULL	Yes	No	No	Yes
39	Duende	468 19th St,Oakland,CA,94612	Spanish,Tapas/Small Plates	$31-60	3.5	675	Closed	Closed	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:30 pm - 10:30 pm	5:30 pm - 10:30 pm	5:30 pm - 9:30 pm	No	No	Yes	Street	Yes	Yes	No	No	Yes
40	Battambang Restaurant	850 Broadway St,Oakland,CA,94607	Cambodian	$11-30	4.5	562	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 3:00 pm,5:00 pm - 9:00 pm	11:00 am - 9:00 pm	5:00 pm - 9:00 pm	No	No	Yes	Street, Private Lot	NULL	Yes	No	No	Yes
41	Scott's Seafood	2 Broadway,Jack London Sq,Oakland,CA,94607	Seafood,American (Traditional),Cocktail Bars	$31-60	3.5	1176	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	10:00 am - 9:00 pm	No	Free	Yes	Valet, Garage, Street	Yes	Yes	No	No	Yes
42	Lemon Pepper Vietnamese Cuisine	1060 E 12th St,Oakland,CA,94606	Vietnamese	$11-30	4.5	52	Closed	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	No	NULL	No	Street, Private Lot	NULL	Yes	NULL	NULL	Yes
43	Paulista Brazilian Kitchen and Taproom	4239 Park Blvd,Oakland,CA,94602	Brazilian,Beer Bar,Breakfast & Brunch	$11-30	4.0	231	7:30 am - 2:30 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 11:00 pm	7:00 am - 11:00 pm	8:00 am - 9:00 pm	Yes	Free	Yes	Street, Private Lot	Yes	Yes	Yes	No	Yes
44	Rico Rico Taco	3205 Lakeshore Ave,Oakland,CA,94610	Tacos	$11-30	4.0	220	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	No	No	No	Street	NULL	Yes	NULL	NULL	Yes
45	Thai Taste Kitchen	3814 Piedmont Ave,Oakland,CA,94611	Thai	$11-30	4.5	106	10:00 am - 3:00 pm,4:30 pm - 9:00 pm	10:00 am - 3:00 pm,4:30 pm - 9:00 pm	10:00 am - 3:00 pm,4:30 pm - 9:00 pm	10:00 am - 3:00 pm,4:30 pm - 9:00 pm	10:00 am - 3:00 pm,4:30 pm - 9:00 pm	11:00 am - 3:00 pm,4:30 pm - 9:00 pm	11:00 am - 3:00 pm,4:30 pm - 9:00 pm	NULL	Free	Yes	Street	NULL	Yes	Yes	NULL	Yes
46	La Guerrera's Kitchen	954 Fruitvale Ave,Oakland,CA,94601			5.0	80	Closed	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 8:00 pm	No	No	Yes	Private Lot	Yes	Yes	Yes	NULL	Yes
47	Graffiti pizza	719 Washington St,Oakland,CA,94607	Pizza	Under $10	4.5	84	Closed	12:00 pm - 11:00 pm	12:00 pm - 11:00 pm	12:00 pm - 11:00 pm	12:00 pm - 3:00 am	3:00 pm - 3:00 am	3:00 pm - 10:00 pm	NULL	NULL	No	Street	NULL	Yes	Yes	NULL	Yes
48	Sparky's Giant Burgers	4120 Redwood Rd,Oakland,CA,94619	Burgers	$11-30	3.5	672	9:00 am - 9:30 pm	9:00 am - 9:30 pm	9:00 am - 9:30 pm	9:00 am - 9:30 pm	9:00 am - 9:30 pm	9:00 am - 9:30 pm	9:00 am - 9:30 pm	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
49	The Meat Up	4125 San Pablo Ave,Oakland,CA,94608			5.0	19	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 6:00 pm	Closed	No	No	NULL	Street, Private Lot	NULL	Yes	NULL	NULL	Yes
50	Perle Wine Bar	2058 Mountain Blvd,Oakland,CA,94611	Wine Bars,French,Cocktail Bars	$31-60	4.5	272	5:00 pm - 9:00 pm	4:00 pm - 10:00 pm	4:00 pm - 10:00 pm	4:00 pm - 10:00 pm	4:00 pm - 10:00 pm	3:00 pm - 10:00 pm	3:00 pm - 9:00 pm	No	Free	Yes	Garage, Street, Private Lot	Yes	Yes	No	No	Yes
51	KoKoRo Donburi	1518 Park St,Alameda,CA,94501	Japanese Curry,Tapas/Small Plates	$11-30	4.0	40	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 9:00 pm	Yes	Free	No	Street	Yes	Yes	Yes	Yes	Yes
52	Kamdesh Restaurant	332 14th St,Oakland,CA,94612	Afghan	$11-30	4.0	824	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	No	No	Yes	Street	Yes	Yes	Yes	Yes	Yes
53	Commis	3859 Piedmont Ave,Oakland,CA,94611	American (New)	Above $61	4.5	1004	Closed	Closed	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:00 pm - 9:00 pm	No	No	Yes	Street	NULL	Yes	No	No	No
54	Millennium	5912 College Ave,Oakland,CA,94618	Vegan,Vegetarian,Wine Bars	$31-60	4.0	733	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:30 pm - 9:30 pm	5:30 pm - 10:00 pm	5:30 pm - 10:00 pm	10:30 am - 2:00 pm,5:30 pm - 9:00 pm	No	Free	Yes	Street	Yes	Yes	No	No	Yes
55	The Saap Avenue	4395 Piedmont Ave,Ste 2,Oakland,CA,94611	Laotian,Cocktail Bars,Whiskey Bars	$11-30	4.5	172	5:00 pm - 10:30 pm	5:00 pm - 10:30 pm	5:00 pm - 10:30 pm	5:00 pm - 10:30 pm	5:00 pm - 11:30 pm	5:00 pm - 11:30 pm	5:00 pm - 9:30 pm	No	No	Yes	Street	NULL	Yes	No	NULL	Yes
56	Sideshow Kitchen	942 Stanford Ave,Oakland,CA,94608	Burgers,Beer Gardens	$11-30	4.0	288	11:00 am - 7:00 pm	11:00 am - 7:00 pm	11:00 am - 7:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	12:00 pm - 7:00 pm	No	Free	No	Street	NULL	Yes	Yes	NULL	Yes
57	Geta	165 41st St,Oakland,CA,94611	Japanese,Sushi Bars	$11-30	4.0	1693	11:30 am - 2:00 pm,5:00 pm - 8:30 pm	11:30 am - 2:00 pm,5:00 pm - 8:30 pm	11:30 am - 2:00 pm,5:00 pm - 8:30 pm	11:30 am - 2:00 pm,5:00 pm - 8:30 pm	11:30 am - 2:00 pm,5:00 pm - 8:30 pm	11:30 am - 2:00 pm,5:00 pm - 8:30 pm	Closed	No	No	No	Street, Private Lot	NULL	Yes	Yes	No	Yes
58	Angela's Kitchen	1640 Park St,Alameda,CA,94501	Mediterranean,Afghan	$11-30	4.5	218	Closed	5:00 pm - 9:30 pm	5:00 pm - 9:30 pm	5:00 pm - 9:30 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 9:00 pm	No	Free	Yes	Private Lot	NULL	Yes	Yes	NULL	Yes
59	Brotzeit Lokal	1000 Embarcadero,Oakland,CA,94606	German	$11-30	3.5	530	Closed	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 8:30 pm	No	Free	Yes	Private Lot	NULL	Yes	No	No	Yes
60	DeVaughn's Cajun Kitchen	6638 Bancroft Ave,Oakland,CA,94605			4.5	46	12:00 pm - 8:00 pm	12:00 pm - 8:00 pm	8:00 am - 12:00 pm	8:00 am - 8:00 pm	8:00 am - 9:00 pm	8:00 am - 9:30 pm	8:00 am - 9:00 pm	Yes	Free	Yes	Street	NULL	Yes	NULL	NULL	Yes
61	Sidebar Oaktown	542 Grand Ave,Oakland,CA,94610	American (New),Mediterranean,Bars	$11-30	3.5	732	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:30 pm	4:00 pm - 10:30 pm	Closed	No	No	Yes	Street	NULL	Yes	No	NULL	Yes
62	The House	1230 Grant Ave,San Francisco,CA,94133	Asian Fusion	$31-60	4.5	4837	11:30 am - 2:30 pm,5:30 pm - 10:00 pm	11:30 am - 2:30 pm,5:30 pm - 10:00 pm	11:30 am - 2:30 pm,5:30 pm - 10:00 pm	11:30 am - 2:30 pm,5:30 pm - 10:00 pm	11:30 am - 2:30 pm,5:30 pm - 11:00 pm	11:30 am - 2:30 pm,5:00 pm - 11:00 pm	5:00 pm - 10:00 pm	No	No	Yes	Garage, Street, Private Lot	NULL	Yes	No	No	Yes
63	The Lede	906 Washington St,Oakland,CA,94607			4.0	25	Closed	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	Closed	No	Free	No	Street	Yes	Yes	No	NULL	No
64	Xyclo	4218 Piedmont Ave,Oakland,CA,94611	Asian Fusion,Vietnamese	$11-30	4.0	614	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	11:30 am - 2:30 pm,5:00 pm - 9:00 pm	Closed	No	No	No	Street	NULL	Yes	No	Yes	Yes
65	Neecha Thai	3236 Grand Ave,Oakland,CA,94610	Thai	$11-30	3.5	617	11:00 am - 3:00 pm,5:00 pm - 9:30 pm	11:00 am - 3:00 pm,5:00 pm - 9:30 pm	11:00 am - 3:00 pm,5:00 pm - 9:30 pm	11:00 am - 3:00 pm,5:00 pm - 9:30 pm	11:00 am - 3:00 pm,5:00 pm - 10:00 pm	11:00 am - 10:00 pm	11:30 am - 9:30 pm	No	No	Yes	Street	NULL	Yes	Yes	NULL	Yes
66	Tastee Steam Kitchen	329 11th St,Oakland,CA,94607	Seafood,Hot Pot	$31-60	4.0	215	11:30 am - 10:30 pm	11:30 am - 10:30 pm	11:30 am - 10:30 pm	11:30 am - 10:30 pm	11:30 am - 10:30 pm	11:30 am - 10:30 pm	11:30 am - 10:30 pm	Yes	No	Yes	Street	Yes	Yes	No	No	Yes
67	Ramen Shop	5812 College Ave,Oakland,CA,94618	Asian Fusion,American (New),Ramen	$11-30	3.5	1617	5:00 pm - 10:30 pm	5:00 pm - 10:30 pm	5:00 pm - 10:30 pm	5:00 pm - 10:30 pm	5:00 pm - 12:00 am	11:00 am - 3:00 pm,4:00 pm - 12:00 am	11:00 am - 3:00 pm,4:00 pm - 10:30 pm	No	No	No	Garage	Yes	Yes	No	No	No
68	Man vs Fries	2307 International Blvd,Oakland,CA,94601	Pop-Up Restaurants,Mexican,Pizza	$11-30	4.0	124	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 8:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 8:00 pm	Yes	No	No	Street	NULL	Yes	Yes	NULL	Yes
69	Zellas Soulful Kitchen	499 14th St,Ste 117,Oakland,CA,94612	Soul Food,Sandwiches	Under $10	4.5	68	7:30 am - 3:00 pm	7:30 am - 3:00 pm	7:30 am - 3:00 pm	7:30 am - 3:00 pm	7:30 am - 3:00 pm	Closed	Closed	No	No	No	Street, Private Lot	Yes	Yes	Yes	Yes	Yes
