	Name	Address	Category	Price	Rating	Reviews	Mon	Tue	Wed	Thu	Fri	Sat	Sun	Delivery	Wi_Fi	Takes_Reservations	Parking	Vegetarian_Options	Accepts_Credit_Cards	Accepts_Apple_Pay	Accepts_Google_Pay	Take_out
13	Blue House Korean BBQ	1030 Howe Ave,Sacramento,CA,95825	Korean	$11-30	4.0	1153	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 11:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
14	Localis	2031 S St,Sacramento,CA,95811	American (New)	$31-60	4.5	529	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 10:00 pm	5:00 pm - 10:00 pm	Closed	No	Free	Yes	Street	NULL	Yes	No	Yes	No
15	Flip.n.Shake	4708 Auburn Blvd,Sacramento,CA,95841	Burgers,Sandwiches	Under $10	4.5	857	11:00 am - 7:00 pm	11:00 am - 7:00 pm	11:00 am - 7:00 pm	11:00 am - 7:00 pm	11:00 am - 7:30 pm	11:00 am - 7:30 pm	11:00 am - 6:30 pm	No	Free	No	Private Lot	NULL	Yes	Yes	Yes	Yes
16	Seafood House Quan Oc	6471 Stockton Blvd,Sacramento,CA,95823	Vietnamese,Seafood,Bars	$11-30	4.0	260	3:00 pm - 12:00 am	3:00 pm - 12:00 am	Closed	3:00 pm - 12:00 am	3:00 pm - 1:30 am	12:00 pm - 1:30 am	12:00 pm - 12:00 am	No	No	Yes	Private Lot	NULL	Yes	No	NULL	Yes
17	Alaro Craft Brewery	2004 Capitol Ave,Sacramento,CA,95811	Breweries,Spanish,Tapas/Small Plates	$11-30	4.5	237	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 11:00 pm	11:30 am - 11:00 pm	10:30 am - 10:00 pm	No	Free	Yes	Street	Yes	Yes	Yes	NULL	Yes
18	Dubplate Kitchen & Jamaican Cuisine	3419 El Camino Ave,Sacramento,CA,95821	Caribbean,Vegan,Halal	$11-30	4.5	191	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	12:00 pm - 8:00 pm	Closed	NULL	No	Yes	Private Lot	NULL	Yes	Yes	NULL	Yes
19	Chando's Tacos	863 Arden Way,Sacramento,CA,95815	Mexican,Food Trucks	Under $10	4.0	2012	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 9:00 pm	No	No	No	Garage, Street, Private Lot	Yes	Yes	No	No	Yes
20	House Kitchen & Bar	555 Capitol Mall,Sacramento,CA,95814	American (New),Comfort Food	$11-30	4.0	387	11:30 am - 8:00 pm	11:30 am - 8:00 pm	11:30 am - 8:00 pm	11:30 am - 8:00 pm	11:30 am - 8:00 pm	Closed	Closed	No	Free	Yes	Garage, Street, Validated	Yes	Yes	No	No	Yes
21	Punch Bowl Social Sacramento	500 J St,Ste 100,Sacramento,CA,95814	American (New),Gastropubs,Eatertainment	$11-30	3.5	1098	7:00 am - 12:00 am	7:00 am - 12:00 am	7:00 am - 12:00 am	7:00 am - 1:00 am	7:00 am - 2:00 am	9:00 am - 2:00 am	9:00 am - 12:00 am	No	Free	Yes	Garage, Street, Private Lot, Validated	Yes	Yes	Yes	No	Yes
22	Station 16	1118 16th St,Sacramento,CA,95814	Seafood,Bars,Breakfast & Brunch	$11-30	4.0	1554	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 10:00 pm	No	Free	Yes	Garage, Street, Private Lot	NULL	Yes	No	No	Yes
23	Tank House BBQ and Bar	1925 J St,Sacramento,CA,95811	Barbeque,Bars	$11-30	4.0	1334	11:30 am - 2:00 am	11:30 am - 2:00 am	11:30 am - 2:00 am	11:30 am - 2:00 am	11:30 am - 2:00 am	10:00 am - 2:00 am	10:00 am - 2:00 am	No	Free	No	Street, Private Lot	NULL	Yes	No	No	Yes
24	Petra Greek	1122 16th St,Sacramento,CA,95814	Greek,Vegetarian,Mediterranean	$11-30	4.0	942	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 3:00 am	2:00 pm - 3:00 am	Closed	No	No	No	Street, Private Lot	NULL	Yes	No	No	Yes
25	Public House Downtown	1132 16th St,Sacramento,CA,95814	American (New),Pubs,Sports Bars	$11-30	4.0	1696	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 12:00 am	11:30 am - 12:00 am	11:30 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 10:00 pm	No	Free	No	Garage, Street	NULL	Yes	No	No	Yes
26	Honey And The Trapcat	1023 Front St,Ste A,Sacramento,CA,95814	Salad,Tacos,Cocktail Bars	$11-30	4.5	33	Closed	12:00 pm - 2:00 am	12:00 pm - 2:00 am	12:00 pm - 2:00 am	12:00 pm - 2:00 am	11:00 am - 2:00 am	11:00 am - 2:00 am	No	Free	No	Street	NULL	Yes	No	NULL	Yes
27	Saigon Alley Kitchen + Bar	1801 L St,Ste 50,Sacramento,CA,95811	Vietnamese,Bars,Noodles	$11-30	4.0	154	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 12:00 am	11:30 am - 12:00 am	11:30 am - 10:00 pm	NULL	NULL	Yes	NULL	NULL	Yes	No	NULL	NULL
28	Colo's Soul Food & Seafood	2326 Del Paso Blvd,Sacramento,CA,95815	Soul Food,Seafood	$11-30	4.0	39	Closed	1:00 pm - 8:00 pm	1:00 pm - 8:00 pm	1:00 pm - 8:00 pm	1:00 pm - 8:00 pm	1:00 pm - 8:00 pm	1:00 pm - 8:00 pm	No	NULL	NULL	Street	NULL	Yes	NULL	NULL	Yes
29	Hao Bao Dumplings	1021 K St,Sacramento,CA,95814	Noodles,Soup,Chinese	Under $10	4.0	101	11:00 am - 7:30 pm	11:00 am - 7:30 pm	11:00 am - 7:30 pm	11:00 am - 7:30 pm	11:00 am - 7:30 pm	12:30 pm - 7:30 pm	12:30 am - 7:30 pm	No	No	No	Street	Yes	Yes	No	No	Yes
30	Basha Taste of Jerusalem	1833 Fulton Ave,Sacramento,CA,95825	Mediterranean,Middle Eastern,Halal	$11-30	5.0	89	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 9:30 pm	No	Free	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
31	Origami Asian Grill	4801 Folsom Blvd,Ste 1,Sacramento,CA,95819	Asian Fusion,Sports Bars,Vietnamese	$11-30	4.5	296	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 8:00 pm	No	Free	No	Street, Private Lot	Yes	Yes	Yes	No	Yes
32	The Coconut River Park	5489 Carlson Dr,Sacramento,CA,95819	Thai	$11-30	5.0	45	11:30 am - 2:00 pm,4:30 pm - 9:00 pm	11:30 am - 2:00 pm,4:30 pm - 9:00 pm	11:30 am - 2:00 pm,4:30 pm - 9:00 pm	11:30 am - 2:00 pm,4:30 pm - 9:00 pm	11:30 am - 2:00 pm,4:30 pm - 9:00 pm	12:00 pm - 9:00 pm	12:00 pm - 9:00 pm	No	Free	NULL	Private Lot	NULL	Yes	NULL	NULL	Yes
33	Curry Club	1401 O St,Sacramento,CA,95814	Indian	$11-30	4.5	628	11:00 am - 2:30 pm,5:00 pm - 8:30 pm	11:00 am - 2:30 pm,5:00 pm - 8:30 pm	11:00 am - 2:30 pm,5:00 pm - 8:30 pm	11:00 am - 2:30 pm,5:00 pm - 8:30 pm	11:00 am - 2:30 pm,5:00 pm - 8:30 pm	Closed	Closed	Yes	No	No	Street	Yes	Yes	No	No	Yes
34	Selland's Market Cafe	5340 H St,Sacramento,CA,95819	Cafes,Bakeries,Caterers	$11-30	4.0	842	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	9:30 am - 9:00 pm	9:30 am - 9:00 pm	No	No	No	Street, Private Lot	NULL	Yes	No	Yes	Yes
35	Tres Hermanas	2416 K St,Sacramento,CA,95816	Mexican	$11-30	4.0	2348	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 10:00 pm	7:00 am - 10:00 pm	7:00 am - 8:00 pm	No	No	No	Street	Yes	Yes	Yes	Yes	Yes
36	Rio City Café	1110 Front St,Sacramento,CA,95814	Seafood,American (Traditional)	$11-30	3.5	1139	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	11:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 8:00 pm	No	Free	Yes	Garage, Street, Private Lot, Validated	NULL	Yes	No	No	Yes
37	Opa! Opa!	5644 J St,Sacramento,CA,95819	Greek,Mediterranean,Middle Eastern	$11-30	4.0	1004								Yes	Free	Yes	Street, Private Lot	Yes	Yes	No	No	Yes
38	Mezcal Grill	5701 Broadway,Ste B,Sacramento,CA,95817			4.5	66	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 9:00 pm	10:00 am - 8:00 pm	No	No	Yes	Street, Private Lot	Yes	Yes	Yes	Yes	Yes
39	Anna's Vegan Cafe	3500 Stockton Blvd,Sacramento,CA,95820	Vegetarian,Vegan	Under $10	4.5	409	Closed	11:30 am - 2:00 pm,5:00 pm - 8:00 pm	11:30 am - 2:00 pm,5:00 pm - 8:00 pm	11:30 am - 2:00 pm,5:00 pm - 8:00 pm	11:30 am - 2:00 pm,5:00 pm - 8:00 pm	11:30 am - 2:00 pm,5:00 pm - 8:00 pm	5:00 pm - 8:00 pm	No	No	No	Street, Private Lot	NULL	Yes	No	No	Yes
40	Rockin Crawfish - Sacramento	6666 Stockton Blvd,Sacramento,CA,95823	Cajun/Creole,Seafood	$11-30	4.0	309	12:00 pm - 10:00 pm	12:00 pm - 10:00 pm	12:00 pm - 10:00 pm	12:00 pm - 10:00 pm	12:00 pm - 10:30 pm	12:00 pm - 10:30 pm	12:00 pm - 10:00 pm	No	Free	Yes	Street, Private Lot	NULL	Yes	No	NULL	Yes
41	Cousins Maine Lobster - Sacramento	Sacramento,CA,95811	Seafood,Food Trucks	$11-30	4.0	315								Yes	No	No	Street	NULL	Yes	Yes	NULL	Yes
42	Crab City Restaurant & Desserts	7837 Stockton Blvd,Ste 500,Sacramento,CA,95823	Cajun/Creole,Asian Fusion,Seafood	$11-30	4.0	965	3:00 pm - 10:00 pm	3:00 pm - 10:00 pm	3:00 pm - 10:00 pm	3:00 pm - 10:00 pm	3:00 pm - 10:00 pm	12:00 pm - 10:00 pm	12:00 pm - 10:00 pm	No	No	Yes	Private Lot	Yes	Yes	No	No	Yes
43	The Porch	1815 K St,Sacramento,CA,95811	Bars,Southern,Breakfast & Brunch	$11-30	4.0	1473	Closed	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 8:00 pm	9:00 am - 10:00 pm	9:00 am - 10:00 pm	9:00 am - 8:00 pm	No	No	Yes	Street	Yes	Yes	No	No	Yes
44	Yang's Noodles	5860 Stockton Blvd,Sacramento,CA,95824	Taiwanese,Szechuan,Noodles	$11-30	4.0	623	11:00 am - 10:00 pm	Closed	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
45	Chévere	3397 Watt Ave,Sacramento,CA,95821	Salvadoran	Under $10	4.5	110	Closed	11:00 am - 4:00 pm	11:00 am - 7:00 pm	11:00 am - 7:00 pm	11:00 am - 7:00 pm	11:00 am - 8:00 pm	11:00 am - 8:00 pm	Yes	No	No	Street	NULL	Yes	NULL	NULL	Yes
46	The Rind	1801 L St,Ste 40,Sacramento,CA,95811	American (New),Beer Bar,Wine Bars	$11-30	4.5	852	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 12:00 am	11:00 am - 12:00 am	11:00 am - 10:00 pm	No	No	No	Street	NULL	Yes	No	No	Yes
47	Modurang	9545 Folsom Blvd,Ste 2,Sacramento,CA,95827	Korean,Barbeque	$11-30	4.0	584	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
48	Buca di Beppo Italian Restaurant	1249 Howe Ave,Sacramento,CA,95825	Italian	$11-30	3.5	946	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 9:00 pm	Yes	No	Yes	Private Lot	NULL	Yes	No	No	Yes
49	Ramen & More	807 Howe Ave,Sacramento,CA,95825	Korean,Ramen	$11-30	4.0	540	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 2:30 pm,5:00 pm - 9:00 pm	11:00 am - 10:00 pm	12:00 pm - 10:00 pm	Closed	No	No	No	Private Lot	NULL	Yes	No	NULL	Yes
50	Frank Fat's	806 L St,Sacramento,CA,95814	Chinese	$11-30	4.0	694	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 10:00 pm	4:00 pm - 10:00 pm	4:00 pm - 9:00 pm	No	Free	Yes	Garage, Street	NULL	Yes	No	No	Yes
51	Dumpling & Tea House	3000 Freeport Blvd,Sacramento,CA,95818	Taiwanese,Coffee & Tea	Under $10	4.0	238	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 8:30 pm	Yes	Free	No	Street, Private Lot	NULL	Yes	No	No	Yes
52	Ettore's Bakery & Cafe	2376 Fair Oaks Blvd,Sacramento,CA,95825	Bakeries,American (New),Cafes	$11-30	4.0	1440	6:00 am - 9:00 pm	6:00 am - 9:00 pm	6:00 am - 9:00 pm	6:00 am - 9:00 pm	6:00 am - 10:00 pm	6:00 am - 10:00 pm	7:00 am - 9:00 pm	No	Free	No	Street, Private Lot	NULL	Yes	No	NULL	Yes
53	The Melting Pot	814 15th St,Sacramento,CA,95814	Fondue	$31-60	4.0	838	4:00 pm - 10:00 pm	4:00 pm - 10:00 pm	4:00 pm - 10:00 pm	4:00 pm - 10:00 pm	11:30 am - 11:00 pm	11:30 am - 11:00 pm	3:30 pm - 9:00 pm	No	Free	Yes	Garage, Street, Validated	Yes	Yes	No	No	Yes
54	Bonchon - Arden	1600 Ethan Way,Ste 40,Sacramento,CA,95825	Chicken Shop,Asian Fusion,Korean	$11-30	3.5	132	Closed	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 9:00 pm	Yes	No	No	Private Lot	NULL	Yes	No	No	Yes
55	Canon	1719 34th St,Sacramento,CA,95816	Cocktail Bars,American (New)	$31-60	4.0	363	Closed	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 9:00 pm	5:00 pm - 10:00 pm	10:00 am - 2:00 pm,5:00 pm - 10:00 pm	10:00 am - 2:00 pm,5:00 pm - 9:00 pm	No	Free	Yes	Valet, Street, Private Lot	NULL	Yes	No	No	No
56	Seasons 52	1689 Arden Way,Ste 1065,Sacramento,CA,95815	American (New),Wine Bars,Seafood	$11-30	4.0	1383	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 11:00 pm	11:00 am - 11:00 pm	11:00 am - 9:00 pm	No	Free	Yes	Valet, Private Lot	Yes	Yes	No	NULL	Yes
57	Casablanca Moroccan Restaurant	3516 Fair Oaks Blvd,Sacramento,CA,95864	Moroccan	$11-30	4.5	424	5:30 pm - 10:00 pm	5:30 pm - 10:00 pm	5:30 pm - 10:00 pm	5:30 pm - 10:00 pm	5:30 pm - 10:00 pm	5:30 pm - 10:00 pm	5:30 pm - 10:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	NULL	Yes
58	D Best	2315 Northgate Blvd,Sacramento,CA,95833			4.5	56	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	10:00 am - 11:00 pm	Yes	Free	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
59	La Trattoria Bohemia	3649 J St,Sacramento,CA,95816	Italian,Czech,Pizza	$11-30	4.5	521	Closed	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 10:00 pm	11:30 am - 10:00 pm	11:30 am - 9:00 pm	No	No	Yes	Street	NULL	Yes	No	NULL	Yes
60	Empress Tavern	1013 K St,Sacramento,CA,95814	American (New),American (Traditional)	$11-30	4.0	597	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 10:00 pm	5:00 pm - 10:00 pm	Closed	No	Free	Yes	Garage, Street	NULL	Yes	No	No	No
61	I Shanghai Delight	1115 Front St,Sacramento,CA,95814	Shanghainese,Dim Sum	$11-30	4.0	221	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	Closed	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	11:30 am - 2:30 pm,5:30 pm - 9:00 pm	No	Free	Yes	Garage, Street, Private Lot, Validated	NULL	Yes	No	NULL	Yes
62	Hook & Ladder Manufacturing	1630 S St,Sacramento,CA,95811	Bars,American (New)	$11-30	4.0	1019	11:30 am - 2:30 pm,3:00 pm - 10:00 pm	11:30 am - 2:30 pm,3:00 pm - 10:00 pm	11:30 am - 2:30 pm,3:00 pm - 10:00 pm	11:30 am - 2:30 pm,3:00 pm - 10:30 pm	11:30 am - 2:30 pm,3:00 pm - 11:30 pm	10:00 am - 2:30 pm,3:00 pm - 11:30 pm	10:00 am - 2:30 pm,3:00 pm - 9:30 pm	No	Free	Yes	Street	Yes	Yes	No	No	Yes
63	Spicy Dragon	7235 Franklin Blvd,Ste 1,Sacramento,CA,95823	Chinese	$11-30	4.5	45	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:30 pm	11:00 am - 9:00 pm	NULL	NULL	Yes	Private Lot	NULL	Yes	NULL	NULL	Yes
64	Mo'Betta finger foods	3751 Stockton Blvd,Sacramento,CA,95820	Soul Food,Southern,Comfort Food	$11-30	4.5	57	Closed	11:30 am - 8:00 pm	11:30 am - 8:00 pm	11:30 am - 8:00 pm	11:30 am - 8:00 pm	11:30 am - 8:30 pm	1:30 pm - 7:30 pm	Yes	No	NULL	NULL	NULL	Yes	NULL	NULL	Yes
65	Chicken N Waffles	2961 Advantage Way,Sacramento,CA,95834	Southern,American (Traditional),Waffles	$11-30	3.5	750	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	Open 24 hours	No	Free	No	Private Lot	Yes	Yes	No	Yes	Yes
66	Taco Bell Cantina	900 K St,Sacramento,CA,95814	Tacos,Fast Food	Under $10	3.5	52	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	10:00 am - 12:00 am	Yes	NULL	No	Garage, Street	NULL	Yes	Yes	NULL	Yes
67	Golden Bowls Mongolian BBQ	9529 Folsom Blvd,Ste G,Sacramento,CA,95827	Barbeque,Mongolian	Under $10	3.5	202	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	11:00 am - 9:00 pm	No	No	No	Private Lot	NULL	Yes	No	No	Yes
68	Yue Huang	3860 Truxel Rd,Sacramento,CA,95834	Seafood,Cantonese,Dim Sum	$11-30	3.5	578	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	11:00 am - 10:00 pm	10:00 am - 10:00 pm	10:00 am - 10:00 pm	No	No	Yes	Private Lot	NULL	Yes	No	No	Yes
69	Pizza Rock	1020 K St,Sacramento,CA,95814	Pizza,Sports Bars	$11-30	4.0	2202	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 10:00 pm	11:30 am - 3:00 am	11:30 am - 3:00 am	10:00 am - 9:00 pm	Yes	Free	Yes	Garage, Street, Validated	NULL	Yes	No	Yes	Yes
70	Hawks Public House	1525 Alhambra Blvd,Sacramento,CA,95816	American (New),Bars,Venues & Event Spaces	$11-30	4.0	372	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 9:00 pm	11:30 am - 10:00 pm	5:00 pm - 10:00 pm	10:00 am - 9:00 pm	No	Free	Yes	Private Lot	NULL	Yes	No	NULL	Yes
